value,label
5858,OARD1
5859,TSPO2
5860,APOBEC2
5861,NFYA
5862,TREML1
5863,TREM2
5864,TREML2
5865,TREML4
5866,TREM1
5867,NCR2
5868,FOXP4
5869,MDFI
5870,TFEB
5871,PGC
5872,FRS3
5873,PRICKLE4
5874,TOMM6
5875,USP49
5876,MED20
5877,BYSL
5878,CCND3
5879,TAF8
5880,C6orf132
5881,GUCA1B
5882,TRERF1
5883,UBR2
5884,PRPH2
5885,TBCC
5886,BICRAL
5887,C6orf226
5888,PTCRA
5889,CNPY3
5890,GNMT
5891,PEX6
5892,PPP2R5D
5893,MEA1
5894,KLHDC3
5895,RRP36
5896,CUL7
5897,KLC4
5898,PTK7
5899,SRF
5900,CUL9
5901,DNPH1
5902,TTBK1
5903,SLC22A7
5904,CRIP3
5905,ZNF318
5906,ABCC10
5907,DLK2
5908,TJAP1
5909,LRRC73
5910,POLR1C
5911,YIPF3
5912,XPO5
5913,POLH
5914,GTPBP2
5915,MAD2L1BP
5916,RSPH9
5917,VEGFA
5918,C6orf223
5919,TMEM63B
5920,CAPN11
5921,MYMX
5922,SLC29A1
5923,HSP90AB1
5924,SLC35B2
5925,NFKBIE
5926,TMEM151B
5927,TCTE1
5928,AARS2
5929,SPATS1
5930,CDC5L
5931,SUPT3H
5932,CLIC5
5933,ENPP4
5934,ENPP5
5935,RCAN2
5936,CYP39A1
5937,SLC25A27
5938,TDRD6
5939,PLA2G7
5940,ANKRD66
5941,MEP1A
5942,ADGRF5
5943,ADGRF1
5944,TNFRSF21
5945,CD2AP
5946,ADGRF2
5947,ADGRF4
5948,OPN5
5949,PTCHD4
5950,MMUT
5951,CENPQ
5952,GLYATL3
5953,C6orf141
5954,RHAG
5955,CRISP2
5956,CRISP3
5957,PGK2
5958,CRISP1
5959,DEFB133
5960,DEFB114
5961,DEFB113
5962,DEFB110
5963,DEFB112
5964,TFAP2D
5965,TFAP2B
5966,PKHD1
5967,IL17A
5968,IL17F
5969,MCM3
5970,PAQR8
5971,EFHC1
5972,TRAM2
5973,TMEM14A
5974,GSTA5
5975,GSTA3
5976,GSTA4
5977,ICK
5978,FBXO9
5979,GCM1
5980,ELOVL5
5981,GCLC
5982,KLHL31
5983,MLIP
5984,TINAG
5985,FAM83B
5986,HCRTR2
5987,GFRAL
5988,HMGCLL1
5989,BMP5
5990,COL21A1
5991,DST
5992,BEND6
5993,KIAA1586
5994,ZNF451
5995,BAG2
5996,RAB23
5997,PRIM2
5998,KHDRBS2
5999,LGSN
6000,AL135905.2
6001,PHF3
6002,EYS
6003,ADGRB3
6004,LMBRD1
6005,COL19A1
6006,COL9A1
6007,FAM135A
6008,SDHAF4
6009,SMAP1
6010,B3GAT2
6011,OGFRL1
6012,RIMS1
6013,KCNQ5
6014,DPPA5
6015,KHDC3L
6016,OOEP
6017,DDX43
6018,CGAS
6019,MTO1
6020,SLC17A5
6021,CD109
6022,COL12A1
6023,COX7A2
6024,TMEM30A
6025,FILIP1
6026,SENP6
6027,MYO6
6028,IMPG1
6029,HTR1B
6030,MEI4
6031,IRAK1BP1
6032,PHIP
6033,HMGN3
6034,LCA5
6035,SH3BGRL2
6036,ELOVL4
6037,TTK
6038,BCKDHB
6039,TENT5A
6040,IBTK
6041,TPBG
6042,UBE3D
6043,DOP1A
6044,PGM3
6045,RWDD2A
6046,ME1
6047,PRSS35
6048,SNAP91
6049,RIPPLY2
6050,CYB5R4
6051,MRAP2
6052,CEP162
6053,TBX18
6054,NT5E
6055,SNX14
6056,SYNCRIP
6057,HTR1E
6058,CGA
6059,ZNF292
6060,GJB7
6061,SMIM8
6062,C6orf163
6063,CFAP206
6064,SLC35A1
6065,RARS2
6066,ORC3
6067,AKIRIN2
6068,SPACA1
6069,CNR1
6070,RNGTT
6071,PNRC1
6072,SRSF12
6073,PM20D2
6074,GABRR1
6075,GABRR2
6076,UBE2J1
6077,RRAGD
6078,ANKRD6
6079,LYRM2
6080,MDN1
6081,CASP8AP2
6082,GJA10
6083,BACH2
6084,MAP3K7
6085,EPHA7
6086,MANEA
6087,FUT9
6088,UFL1
6089,FHL5
6090,GPR63
6091,NDUFAF4
6092,KLHL32
6093,MMS22L
6094,POU3F2
6095,FBXL4
6096,FAXC
6097,COQ3
6098,PNISR
6099,USP45
6100,TSTD3
6101,CCNC
6102,PRDM13
6103,MCHR2
6104,SIM1
6105,ASCC3
6106,GRIK2
6107,HACE1
6108,LIN28B
6109,BVES
6110,POPDC3
6111,PREP
6112,PRDM1
6113,ATG5
6114,CRYBG1
6115,RTN4IP1
6116,QRSL1
6117,CD24
6118,MTRES1
6119,BEND3
6120,PDSS2
6121,SOBP
6122,SCML4
6123,SEC63
6124,OSTM1
6125,NR2E1
6126,SNX3
6127,AFG1L
6128,FOXO3
6129,ARMC2
6130,SESN1
6131,CEP57L1
6132,CD164
6133,PPIL6
6134,SMPD2
6135,MICAL1
6136,ZBTB24
6137,AK9
6138,FIG4
6139,GPR6
6140,WASF1
6141,CDC40
6142,METTL24
6143,DDO
6144,SLC22A16
6145,CDK19
6146,AMD1
6147,GTF3C6
6148,RPF2
6149,SLC16A10
6150,MFSD4B
6151,REV3L
6152,TRAF3IP2
6153,FYN
6154,CCN6
6155,TUBE1
6156,FAM229B
6157,LAMA4
6158,RFPL4B
6159,MARCKS
6160,HDAC2
6161,HS3ST5
6162,FRK
6163,NT5DC1
6164,COL10A1
6165,TSPYL4
6166,TSPYL1
6167,CALHM6
6168,TRAPPC3L
6169,CALHM5
6170,CALHM4
6171,RWDD1
6172,RSPH4A
6173,ZUP1
6174,KPNA5
6175,FAM162B
6176,GPRC6A
6177,RFX6
6178,VGLL2
6179,ROS1
6180,DCBLD1
6181,GOPC
6182,NUS1
6183,SLC35F1
6184,CEP85L
6185,PLN
6186,MCM9
6187,ASF1A
6188,FAM184A
6189,MAN1A1
6190,TBC1D32
6191,GJA1
6192,HSF2
6193,SERINC1
6194,PKIB
6195,FABP7
6196,SMPDL3A
6197,CLVS2
6198,TRDN
6199,NKAIN2
6200,RNF217
6201,TPD52L1
6202,HDDC2
6203,HEY2
6204,NCOA7
6205,HINT3
6206,TRMT11
6207,CENPW
6208,RSPO3
6209,RNF146
6210,ECHDC1
6211,KIAA0408
6212,SOGA3
6213,C6orf58
6214,THEMIS
6215,PTPRK
6216,LAMA2
6217,ARHGAP18
6218,TMEM244
6219,L3MBTL3
6220,SAMD3
6221,TMEM200A
6222,SMLR1
6223,EPB41L2
6224,AKAP7
6225,ARG1
6226,MED23
6227,ENPP3
6228,ENPP1
6229,CCN2
6230,MOXD1
6231,STX7
6232,TAAR9
6233,TAAR8
6234,TAAR6
6235,TAAR5
6236,TAAR2
6237,TAAR1
6238,VNN1
6239,VNN3
6240,VNN2
6241,SLC18B1
6242,EYA4
6243,TCF21
6244,TBPL1
6245,SLC2A12
6246,SGK1
6247,ALDH8A1
6248,HBS1L
6249,MYB
6250,AHI1
6251,PDE7B
6252,MTFR2
6253,BCLAF1
6254,MAP7
6255,MAP3K5
6256,PEX7
6257,SLC35D3
6258,IL20RA
6259,IL22RA2
6260,IFNGR1
6261,OLIG3
6262,TNFAIP3
6263,PERP
6264,ARFGEF3
6265,PBOV1
6266,SMIM28
6267,HEBP2
6268,NHSL1
6269,GVQW2
6270,CCDC28A
6271,ECT2L
6272,REPS1
6273,ABRACL
6274,HECA
6275,TXLNB
6276,CITED2
6277,NMBR
6278,GJE1
6279,VTA1
6280,ADGRG6
6281,HIVEP2
6282,AIG1
6283,PEX3
6284,FUCA2
6285,PHACTR2
6286,LTV1
6287,ZC2HC1B
6288,PLAGL1
6289,SF3B5
6290,STX11
6291,UTRN
6292,EPM2A
6293,FBXO30
6294,SHPRH
6295,GRM1
6296,RAB32
6297,ADGB
6298,STXBP5
6299,SAMD5
6300,SASH1
6301,UST
6302,TAB2
6303,SUMO4
6304,ZC3H12D
6305,PPIL4
6306,GINM1
6307,KATNA1
6308,LATS1
6309,NUP43
6310,PCMT1
6311,LRP11
6312,RAET1E
6313,RAET1G
6314,ULBP2
6315,ULBP1
6316,ULBP3
6317,PPP1R14C
6318,IYD
6319,PLEKHG1
6320,MTHFD1L
6321,AKAP12
6322,ZBTB2
6323,RMND1
6324,ARMT1
6325,CCDC170
6326,ESR1
6327,SYNE1
6328,MYCT1
6329,VIP
6330,FBXO5
6331,MTRF1L
6332,RGS17
6333,OPRM1
6334,IPCEF1
6335,CNKSR3
6336,SCAF8
6337,TIAM2
6338,TFB1M
6339,CLDN20
6340,NOX3
6341,ARID1B
6342,TMEM242
6343,ZDHHC14
6344,SNX9
6345,SYNJ2
6346,SERAC1
6347,GTF2H5
6348,TULP4
6349,TMEM181
6350,DYNLT1
6351,SYTL3
6352,EZR
6353,RSPH3
6354,TAGAP
6355,FNDC1
6356,SOD2
6357,ACAT2
6358,TCP1
6359,PNLDC1
6360,MAS1
6361,IGF2R
6362,SLC22A1
6363,SLC22A2
6364,SLC22A3
6365,LPA
6366,MAP3K4
6367,AGPAT4
6368,PRKN
6369,PACRG
6370,QKI
6371,C6orf118
6372,PDE10A
6373,TBXT
6374,PRR18
6375,SFT2D1
6376,MPC1
6377,RAMACL
6378,RNASET2
6379,FGFR1OP
6380,CCR6
6381,TCP10L2
6382,GPR31
6383,UNC93A
6384,TTLL2
6385,AFDN
6386,KIF25
6387,FRMD1
6388,DACT2
6389,SMOC2
6390,THBS2
6391,WDR27
6392,C6orf120
6393,PHF10
6394,TCTE3
6395,ERMARD
6396,DLL1
6397,FAM120B
6398,PSMB1
6399,TBP
6400,PDCD2
6401,FAM20C
6402,AC187653.1
6403,PDGFA
6404,PRKAR1B
6405,DNAAF5
6406,SUN1
6407,ADAP1
6408,COX19
6409,CYP2W1
6410,C7orf50
6411,GPR146
6412,GPER1
6413,ZFAND2A
6414,UNCX
6415,MICALL2
6416,INTS1
6417,MAFK
6418,TMEM184A
6419,PSMG3
6420,ELFN1
6421,MAD1L1
6422,MRM2
6423,NUDT1
6424,SNX8
6425,EIF3B
6426,CHST12
6427,GRIFIN
6428,LFNG
6429,BRAT1
6430,IQCE
6431,TTYH3
6432,AMZ1
6433,GNA12
6434,CARD11
6435,SDK1
6436,FOXK1
6437,AP5Z1
6438,RADIL
6439,PAPOLB
6440,MMD2
6441,RBAK
6442,WIPI2
6443,TNRC18
6444,FBXL18
6445,ACTB
6446,FSCN1
6447,RNF216
6448,OCM
6449,CCZ1
6450,RSPH10B
6451,PMS2
6452,AIMP2
6453,EIF2AK1
6454,ANKRD61
6455,USP42
6456,CYTH3
6457,RAC1
6458,DAGLB
6459,KDELR2
6460,GRID2IP
6461,ZDHHC4
6462,C7orf26
6463,ZNF853
6464,ZNF316
6465,ZNF12
6466,RSPH10B2
6467,C1GALT1
6468,COL28A1
6469,MIOS
6470,RPA3
6471,UMAD1
6472,GLCCI1
6473,ICA1
6474,NXPH1
6475,NDUFA4
6476,PHF14
6477,THSD7A
6478,TMEM106B
6479,VWDE
6480,AC013470.2
6481,SCIN
6482,ARL4A
6483,ETV1
6484,DGKB
6485,AGMO
6486,MEOX2
6487,CRPPA
6488,SOSTDC1
6489,LRRC72
6490,ANKMY2
6491,BZW2
6492,TSPAN13
6493,AGR2
6494,AGR3
6495,AHR
6496,SNX13
6497,HDAC9
6498,FERD3L
6499,TWISTNB
6500,TMEM196
6501,MACC1
6502,ITGB8
6503,ABCB5
6504,SP8
6505,SP4
6506,DNAH11
6507,CDCA7L
6508,RAPGEF5
6509,IL6
6510,TOMM7
6511,FAM126A
6512,KLHL7
6513,NUP42
6514,GPNMB
6515,MALSU1
6516,TRA2A
6517,CCDC126
6518,FAM221A
6519,STK31
6520,NPY
6521,MPP6
6522,GSDME
6523,OSBPL3
6524,CYCS
6525,C7orf31
6526,NPVF
6527,NFE2L3
6528,HNRNPA2B1
6529,CBX3
6530,SNX10
6531,SKAP2
6532,HOXA1
6533,HOXA2
6534,HOXA3
6535,HOXA4
6536,HOXA5
6537,HOXA6
6538,HOXA7
6539,HOXA9
6540,HOXA10
6541,HOXA11
6542,HOXA13
6543,EVX1
6544,HIBADH
6545,TAX1BP1
6546,JAZF1
6547,CREB5
6548,TRIL
6549,CPVL
6550,AC004593.3
6551,PRR15
6552,WIPF3
6553,SCRN1
6554,FKBP14
6555,PLEKHA8
6556,MTURN
6557,ZNRF2
6558,NOD1
6559,GARS
6560,CRHR2
6561,INMT
6562,MINDY4
6563,AQP1
6564,GHRHR
6565,ADCYAP1R1
6566,NEUROD6
6567,ITPRID1
6568,PPP1R17
6569,PDE1C
6570,LSM5
6571,AVL9
6572,KBTBD2
6573,FKBP9
6574,RP9
6575,BBS9
6576,BMPER
6577,NPSR1
6578,DPY19L1
6579,TBX20
6580,HERPUD2
6581,SEPTIN7
6582,EEPD1
6583,KIAA0895
6584,ANLN
6585,AOAH
6586,ELMO1
6587,GPR141
6588,EPDR1
6589,NME8
6590,SFRP4
6591,STARD3NL
6592,TRGC2
6593,TRGJP2
6594,TRGC1
6595,TRGJP1
6596,TRGV11
6597,TRGV10
6598,TRGV9
6599,TRGV8
6600,TRGV1
6601,AMPH
6602,VPS41
6603,POU6F2
6604,YAE1
6605,RALA
6606,CDK13
6607,MPLKIP
6608,SUGCT
6609,INHBA
6610,GLI3
6611,C7orf25
6612,PSMA2
6613,HECW1
6614,STK17A
6615,COA1
6616,BLVRA
6617,URGCP
6618,UBE2D4
6619,DBNL
6620,PGAM2
6621,POLM
6622,AEBP1
6623,POLD2
6624,MYL7
6625,GCK
6626,YKT6
6627,NUDCD3
6628,NPC1L1
6629,DDX56
6630,TMED4
6631,OGDH
6632,ZMIZ2
6633,H2AFV
6634,PURB
6635,MYO1G
6636,CCM2
6637,NACAD
6638,TBRG4
6639,RAMP3
6640,ADCY1
6641,CCDC201
6642,IGFBP1
6643,IGFBP3
6644,TNS3
6645,PKD1L1
6646,HUS1
6647,SUN3
6648,C7orf57
6649,UPP1
6650,ABCA13
6651,VWC2
6652,ZPBP
6653,SPATA48
6654,IKZF1
6655,FIGNL1
6656,DDC
6657,GRB10
6658,POM121L12
6659,VSTM2A
6660,SEC61G
6661,EGFR
6662,LANCL2
6663,VOPP1
6664,SEPTIN14
6665,ZNF713
6666,NIPSNAP2
6667,PSPH
6668,SUMF2
6669,PHKG1
6670,CHCHD2
6671,NUPR2
6672,ZNF479
6673,ZNF716
6674,AC115220.1
6675,ZNF727
6676,ZNF735
6677,ZNF679
6678,ZNF736
6679,ZNF680
6680,ZNF107
6681,ZNF138
6682,ZNF117
6683,ERV3-1
6684,ZNF92
6685,VKORC1L1
6686,ASL
6687,CRCP
6688,TPST1
6689,KCTD7
6690,RABGEF1
6691,TMEM248
6692,SBDS
6693,TYW1
6694,AUTS2
6695,GALNT17
6696,CALN1
6697,POM121
6698,NSUN5
6699,TRIM50
6700,FKBP6
6701,FZD9
6702,BAZ1B
6703,BCL7B
6704,TBL2
6705,VPS37D
6706,DNAJC30
6707,BUD23
6708,STX1A
6709,ABHD11
6710,CLDN3
6711,CLDN4
6712,METTL27
6713,TMEM270
6714,ELN
6715,LIMK1
6716,EIF4H
6717,LAT2
6718,RFC2
6719,CLIP2
6720,GTF2IRD1
6721,GTF2I
6722,NCF1
6723,CASTOR2
6724,RCC1L
6725,POM121C
6726,SPDYE5
6727,HIP1
6728,CCL26
6729,CCL24
6730,RHBDD2
6731,POR
6732,TMEM120A
6733,STYXL1
6734,MDH2
6735,SRRM3
6736,HSPB1
6737,YWHAG
6738,SSC4D
6739,ZP3
6740,DTX2
6741,UPK3B
6742,CCDC146
6743,FGL2
6744,GSAP
6745,PTPN12
6746,RSBN1L
6747,TMEM60
6748,PHTF2
6749,MAGI2
6750,GNAI1
6751,CD36
6752,GNAT3
6753,SEMA3C
6754,HGF
6755,CACNA2D1
6756,PCLO
6757,SEMA3E
6758,SEMA3A
6759,SEMA3D
6760,GRM3
6761,KIAA1324L
6762,DMTF1
6763,TMEM243
6764,CROT
6765,ABCB4
6766,ABCB1
6767,RUNDC3B
6768,SLC25A40
6769,DBF4
6770,ADAM22
6771,SRI
6772,STEAP4
6773,ZNF804B
6774,TEX47
6775,STEAP1
6776,STEAP2
6777,CFAP69
6778,FAM237B
6779,GTPBP10
6780,CLDN12
6781,CDK14
6782,FZD1
6783,MTERF1
6784,AKAP9
6785,CYP51A1
6786,LRRD1
6787,KRIT1
6788,ANKIB1
6789,GATAD1
6790,ERVW-1
6791,PEX1
6792,RBM48
6793,FAM133B
6794,CDK6
6795,SAMD9
6796,SAMD9L
6797,HEPACAM2
6798,VPS50
6799,CALCR
6800,GNGT1
6801,TFPI2
6802,GNG11
6803,BET1
6804,COL1A2
6805,CASD1
6806,SGCE
6807,PEG10
6808,PPP1R9A
6809,PON1
6810,PON3
6811,PON2
6812,ASB4
6813,PDK4
6814,DYNC1I1
6815,SLC25A13
6816,SEM1
6817,DLX6
6818,DLX5
6819,SDHAF3
6820,TAC1
6821,OCM2
6822,LMTK2
6823,BHLHA15
6824,TECPR1
6825,BRI3
6826,BAIAP2L1
6827,NPTX2
6828,TMEM130
6829,TRRAP
6830,SMURF1
6831,KPNA7
6832,ARPC1A
6833,ARPC1B
6834,PTCD1
6835,CPSF4
6836,ATP5MF
6837,ZNF789
6838,ZNF394
6839,ZKSCAN5
6840,FAM200A
6841,ZNF655
6842,TMEM225B
6843,ZSCAN25
6844,CYP3A5
6845,CYP3A7
6846,CYP3A4
6847,CYP3A43
6848,OR2AE1
6849,TRIM4
6850,GJC3
6851,AZGP1
6852,ZKSCAN1
6853,ZSCAN21
6854,ZNF3
6855,COPS6
6856,MCM7
6857,AP4M1
6858,TAF6
6859,CNPY4
6860,MBLAC1
6861,LAMTOR4
6862,MAP11
6863,GAL3ST4
6864,GPC2
6865,STAG3
6866,CASTOR3
6867,PILRB
6868,PILRA
6869,ZCWPW1
6870,MEPCE
6871,PPP1R35
6872,C7orf61
6873,TSC22D4
6874,NYAP1
6875,AGFG2
6876,SAP25
6877,LRCH4
6878,FBXO24
6879,PCOLCE
6880,MOSPD3
6881,TFR2
6882,ACTL6B
6883,GIGYF1
6884,POP7
6885,EPO
6886,ZAN
6887,EPHB4
6888,SLC12A9
6889,TRIP6
6890,SRRT
6891,UFSP1
6892,ACHE
6893,MUC3A
6894,MUC12
6895,MUC17
6896,TRIM56
6897,SERPINE1
6898,AP1S1
6899,VGF
6900,NAT16
6901,MOGAT3
6902,PLOD3
6903,CLDN15
6904,FIS1
6905,IFT22
6906,COL26A1
6907,MYL10
6908,CUX1
6909,SH2B2
6910,SPDYE6
6911,PRKRIP1
6912,ORAI2
6913,ALKBH4
6914,LRWD1
6915,FAM185A
6916,FBXL13
6917,LRRC17
6918,NFE4
6919,ARMC10
6920,NAPEPLD
6921,PMPCB
6922,DNAJC2
6923,SLC26A5
6924,RELN
6925,ORC5
6926,LHFPL3
6927,KMT2E
6928,PUS7
6929,RINT1
6930,EFCAB10
6931,ATXN7L1
6932,CDHR3
6933,SYPL1
6934,NAMPT
6935,CCDC71L
6936,PIK3CG
6937,PRKAR2B
6938,HBP1
6939,COG5
6940,GPR22
6941,DUS4L
6942,BCAP29
6943,SLC26A4
6944,CBLL1
6945,SLC26A3
6946,DLD
6947,LAMB1
6948,LAMB4
6949,NRCAM
6950,PNPLA8
6951,DNAJB9
6952,IMMP2L
6953,LRRN3
6954,DOCK4
6955,ZNF277
6956,IFRD1
6957,LSMEM1
6958,TMEM168
6959,BMT2
6960,GPR85
6961,PPP1R3A
6962,FOXP2
6963,MDFIC
6964,TFEC
6965,TES
6966,CAV2
6967,CAV1
6968,MET
6969,CAPZA2
6970,ST7
6971,WNT2
6972,ASZ1
6973,CFTR
6974,CTTNBP2
6975,LSM8
6976,ANKRD7
6977,KCND2
6978,TSPAN12
6979,ING3
6980,CPED1
6981,WNT16
6982,FAM3C
6983,PTPRZ1
6984,AASS
6985,FEZF1
6986,CADPS2
6987,RNF133
6988,RNF148
6989,TAS2R16
6990,SLC13A1
6991,IQUB
6992,ASB15
6993,LMOD2
6994,WASL
6995,HYAL4
6996,SPAM1
6997,TMEM229A
6998,SSU72P8
6999,GPR37
7000,C7orf77
7001,POT1
7002,GRM8
7003,ZNF800
7004,GCC1
7005,ARF5
7006,FSCN3
7007,PAX4
7008,SND1
7009,LRRC4
7010,LEP
7011,RBM28
7012,PRRT4
7013,HILPDA
7014,FAM71F2
7015,FAM71F1
7016,CALU
7017,OPN1SW
7018,CCDC136
7019,FLNC
7020,KCP
7021,ATP6V1F
7022,ATP6V1FNB
7023,IRF5
7024,TNPO3
7025,AC011005.1
7026,TSPAN33
7027,SMO
7028,AHCYL2
7029,STRIP2
7030,SMKR1
7031,NRF1
7032,UBE2H
7033,ZC3HC1
7034,KLHDC10
7035,TMEM209
7036,SSMEM1
7037,CPA2
7038,CPA4
7039,CPA5
7040,CPA1
7041,CEP41
7042,TSGA13
7043,KLF14
7044,MKLN1
7045,PODXL
7046,PLXNA4
7047,EXOC4
7048,LRGUK
7049,SLC35B4
7050,AKR1B10
7051,AKR1B15
7052,BPGM
7053,CALD1
7054,AGBL3
7055,CYREN
7056,TMEM140
7057,WDR91
7058,STRA8
7059,CNOT4
7060,NUP205
7061,STMP1
7062,SLC13A4
7063,FAM180A
7064,MTPN
7065,CHRM2
7066,PTN
7067,DGKI
7068,CREB3L2
7069,AKR1D1
7070,TRIM24
7071,SVOPL
7072,ATP6V0A4
7073,TMEM213
7074,KIAA1549
7075,ZC3HAV1L
7076,ZC3HAV1
7077,TTC26
7078,UBN2
7079,FMC1
7080,LUC7L2
7081,KLRG2
7082,CLEC2L
7083,HIPK2
7084,TBXAS1
7085,PARP12
7086,KDM7A
7087,SLC37A3
7088,RAB19
7089,MKRN1
7090,DENND2A
7091,ADCK2
7092,NDUFB2
7093,BRAF
7094,TMEM178B
7095,AGK
7096,DENND11
7097,WEE2
7098,SSBP1
7099,TAS2R3
7100,TAS2R4
7101,TAS2R5
7102,PRSS37
7103,MGAM
7104,OR9A4
7105,CLEC5A
7106,TAS2R38
7107,MGAM2
7108,PRSS58
7109,TRBV2
7110,TRBV3-1
7111,TRBV4-1
7112,TRBV7-1
7113,TRBV4-2
7114,TRBV6-2
7115,TRBV6-4
7116,TRBV7-3
7117,TRBV5-3
7118,TRBV9
7119,TRBV11-1
7120,TRBV10-2
7121,TRBV7-9
7122,TRBV13
7123,TRBV10-3
7124,TRBV11-3
7125,TRBV12-5
7126,TRBV14
7127,TRBV15
7128,TRBV16
7129,TRBV17
7130,TRBV18
7131,TRBV19
7132,TRBV27
7133,TRBV28
7134,PRSS1
7135,TRBJ1-6
7136,TRBC1
7137,TRBJ2-2
7138,TRBJ2-6
7139,TRBC2
7140,TRBV30
7141,EPHB6
7142,TRPV6
7143,TRPV5
7144,LLCFC1
7145,KEL
7146,OR9A2
7147,OR6V1
7148,PIP
7149,TAS2R39
7150,TAS2R40
7151,GSTK1
7152,TMEM139
7153,CASP2
7154,CLCN1
7155,FAM131B
7156,ZYX
7157,EPHA1
7158,TAS2R60
7159,TAS2R41
7160,TCAF2
7161,TCAF1
7162,OR2F2
7163,OR2F1
7164,OR6B1
7165,OR2A5
7166,OR2A25
7167,OR2A12
7168,OR2A2
7169,OR2A14
7170,ARHGEF35
7171,OR2A7
7172,ARHGEF5
7173,NOBOX
7174,TPK1
7175,CNTNAP2
7176,C7orf33
7177,CUL1
7178,EZH2
7179,PDIA4
7180,ZNF786
7181,ZNF425
7182,ZNF398
7183,ZNF282
7184,ZNF212
7185,ZNF783
7186,ZNF777
7187,ZNF746
7188,KRBA1
7189,ZNF467
7190,SSPO
7191,ZNF862
7192,ATP6V0E2
7193,ACTR3C
7194,ZBED6CL
7195,LRRC61
7196,RARRES2
7197,REPIN1
7198,ZNF775
7199,AC073111.4
7200,GIMAP8
7201,GIMAP7
7202,GIMAP4
7203,GIMAP6
7204,GIMAP2
7205,GIMAP1
7206,GIMAP5
7207,TMEM176B
7208,TMEM176A
7209,AOC1
7210,KCNH2
7211,NOS3
7212,ATG9B
7213,ABCB8
7214,ASIC3
7215,SLC4A2
7216,FASTK
7217,TMUB1
7218,AGAP3
7219,GBX1
7220,ASB10
7221,IQCA1L
7222,AC021097.2
7223,ABCF2
7224,CHPF2
7225,NUB1
7226,WDR86
7227,CRYGN
7228,PRKAG2
7229,GALNTL5
7230,GALNT11
7231,KMT2C
7232,XRCC2
7233,ACTR3B
7234,DPP6
7235,PAXIP1
7236,HTR5A
7237,INSIG1
7238,EN2
7239,RBM33
7240,SHH
7241,RNF32
7242,LMBR1
7243,NOM1
7244,MNX1
7245,UBE3C
7246,DNAJB6
7247,PTPRN2
7248,NCAPG2
7249,ESYT2
7250,WDR60
7251,VIPR2
7252,OR4F21
7253,ZNF596
7254,FBXO25
7255,TDRP
7256,ERICH1
7257,DLGAP2
7258,CLN8
7259,ARHGEF10
7260,KBTBD11
7261,MYOM2
7262,CSMD1
7263,MCPH1
7264,ANGPT2
7265,AGPAT5
7266,XKR5
7267,DEFB1
7268,DEFA6
7269,DEFA4
7270,DEFA5
7271,ZNF705G
7272,AC134684.8
7273,AC084121.9
7274,DEFB4A
7275,ZNF705B
7276,PRAG1
7277,CLDN23
7278,MFHAS1
7279,ERI1
7280,PPP1R3B
7281,TNKS
7282,MSRA
7283,PRSS51
7284,PRSS55
7285,RP1L1
7286,C8orf74
7287,SOX7
7288,PINX1
7289,XKR6
7290,MTMR9
7291,SLC35G5
7292,FAM167A
7293,BLK
7294,GATA4
7295,NEIL2
7296,FDFT1
7297,CTSB
7298,DEFB136
7299,DEFB135
7300,DEFB134
7301,LONRF1
7302,TRMT9B
7303,DLC1
7304,C8orf48
7305,SGCZ
7306,TUSC3
7307,MSR1
7308,FGF20
7309,MICU3
7310,ZDHHC2
7311,CNOT7
7312,VPS37A
7313,MTMR7
7314,SLC7A2
7315,PDGFRL
7316,MTUS1
7317,FGL1
7318,PCM1
7319,ASAH1
7320,NAT1
7321,NAT2
7322,PSD3
7323,SH2D4A
7324,CSGALNACT1
7325,INTS10
7326,LPL
7327,SLC18A1
7328,ATP6V1B2
7329,LZTS1
7330,GFRA2
7331,DOK2
7332,XPO7
7333,NPM2
7334,FGF17
7335,DMTN
7336,FAM160B2
7337,NUDT18
7338,HR
7339,REEP4
7340,LGI3
7341,SFTPC
7342,BMP1
7343,PHYHIP
7344,POLR3D
7345,PIWIL2
7346,SLC39A14
7347,PPP3CC
7348,SORBS3
7349,PDLIM2
7350,C8orf58
7351,CCAR2
7352,BIN3
7353,EGR3
7354,PEBP4
7355,RHOBTB2
7356,TNFRSF10B
7357,TNFRSF10D
7358,TNFRSF10A
7359,CHMP7
7360,R3HCC1
7361,LOXL2
7362,ENTPD4
7363,SLC25A37
7364,NKX3-1
7365,NKX2-6
7366,STC1
7367,ADAM28
7368,ADAMDEC1
7369,ADAM7
7370,NEFM
7371,NEFL
7372,DOCK5
7373,GNRH1
7374,KCTD9
7375,CDCA2
7376,EBF2
7377,PPP2R2A
7378,BNIP3L
7379,PNMA2
7380,DPYSL2
7381,ADRA1A
7382,STMN4
7383,TRIM35
7384,PTK2B
7385,CHRNA2
7386,EPHX2
7387,CLU
7388,SCARA3
7389,ESCO2
7390,PBK
7391,SCARA5
7392,NUGGC
7393,ELP3
7394,PNOC
7395,FBXO16
7396,FZD3
7397,EXTL3
7398,INTS9
7399,HMBOX1
7400,KIF13B
7401,DUSP4
7402,LEPROTL1
7403,MBOAT4
7404,DCTN6
7405,RBPMS
7406,GTF2E2
7407,SMIM18
7408,GSR
7409,UBXN8
7410,PPP2CB
7411,TEX15
7412,PURG
7413,WRN
7414,NRG1
7415,FUT10
7416,TTI2
7417,MAK16
7418,RNF122
7419,DUSP26
7420,UNC5D
7421,KCNU1
7422,ZNF703
